Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,nivel_estres
2024-07-10,9,0.0,0.118,0.636,0.246,0.0,1.0,2.0,2.0,-0.0464273198963035,normal
2024-07-10,10,0.0,0.0,0.882,0.118,0.0,0.0,2.0,1.0,-0.02099467383156,normal
2024-07-10,11,0.354,0.118,0.489,0.039,2.0,1.0,3.0,1.0,0.1554722929311377,normal
2024-07-10,12,0.921,0.0,0.079,0.0,2.0,0.0,1.0,0.0,0.2793116909342287,normal
2024-07-10,13,0.456,0.0,0.0,0.544,1.0,0.0,0.0,1.0,-0.1314524434120933,normal
2024-07-10,14,0.275,0.079,0.315,0.331,2.0,1.0,2.0,2.0,-0.0353040220295033,normal
2024-07-10,15,0.079,0.0,0.616,0.305,1.0,0.0,2.0,1.0,-0.1006862411963191,normal
2024-07-10,16,0.79,0.118,0.092,0.0,1.0,1.0,1.0,0.0,0.2886170202076324,normal
2024-07-10,17,0.233,0.197,0.57,0.0,4.0,3.0,2.0,0.0,0.1739905284641059,normal
2024-07-10,18,0.197,0.315,0.256,0.233,1.0,1.0,2.0,1.0,0.0831590183289018,normal
2024-07-10,19,0.315,0.0,0.275,0.41,2.0,0.0,1.0,3.0,-0.0960800169586271,normal
2024-07-10,20,0.0,0.0,0.266,0.734,0.0,0.0,1.0,1.0,-0.350525566303649,normal
2024-07-10,21,0.0,0.0,0.364,0.636,0.0,0.0,1.0,1.0,-0.2981001970467258,normal
2024-07-10,22,0.0,0.0,0.551,0.449,0.0,0.0,1.0,2.0,-0.1980640332605559,normal
2024-07-10,23,0.0,0.0,0.826,0.174,1.0,0.0,1.0,2.0,-0.050952027692659,normal
2024-07-11,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-07-11,1,0.062,0.0,0.072,0.866,1.0,0.0,1.0,1.0,-0.4051726836834868,normal
2024-07-11,2,0.0,0.0,0.872,0.128,0.0,0.0,1.0,1.0,-0.0263442013067562,normal
2024-07-11,3,0.0,0.0,0.459,0.541,0.0,0.0,1.0,1.0,-0.2472796860323614,normal
2024-07-11,4,0.0,0.118,0.567,0.315,0.0,1.0,3.0,2.0,-0.0833390594751576,normal
2024-07-11,5,0.059,0.0,0.469,0.472,1.0,0.0,2.0,1.0,-0.1951738807716941,normal
2024-07-11,6,0.213,0.157,0.63,0.0,2.0,1.0,1.0,0.0,0.1542497246337393,normal
2024-07-11,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-07-11,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-07-11,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-07-11,10,0.348,0.197,0.377,0.079,2.0,2.0,4.0,1.0,0.1613869429131179,normal
2024-07-11,11,0.079,0.0,0.252,0.669,1.0,0.0,2.0,1.0,-0.2954090412934626,normal
2024-07-11,12,0.0,0.0,0.489,0.511,0.0,0.0,1.0,1.0,-0.2312311036067727,normal
2024-07-11,13,0.269,0.0,0.102,0.63,1.0,0.0,1.0,1.0,-0.2255737123636435,normal
